gsm,title,tissue,disease
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
GSM5050574,G50: Foot skin of Healthy non-diabetic subject,Foot skin,Non-diabetic
